session,speaker,global_timestamp_sec,transcript
2021_09_30_MZT_S3,Gisselle Medina,802.0,"Um, I think the the something that is universal is to activate these um pathogen uh recognizing molecules. So those can be activated by different ways even utilizing pieces of the bacteria itself so that the cells can be activated and then induce uh the interferon. But interferon using the adenovirus uh platform has been very successful for some viruses. I'm not sure for others, yes."
2021_09_30_MZT_S3,Angad Mehta,1034.0,But most of them are sort of post cellular entry uh mechanisms. And so uh the the pathogen has to get within the cell and then one has to target the host cell to actually uh prevent the replication from occurring.
2021_09_30_MZT_S3,Danae Schulz,1161.0,Yes.
2021_09_30_MZT_S3,Angad Mehta,788.0,But we don't really have a system for intracellular pathogens for example. There's no system as yet for RNA polymerase and so I think uh uh I I I don't have enough space to write all of this down.
2021_09_30_MZT_S3,Angad Mehta,803.0,"Oh make the font smaller? Okay, let's do that."
2021_09_30_MZT_S3,Angad Mehta,1004.0,And so these are not really standalone proteins unfortunately which makes it harder to to predict. I can write for for what we do.
2021_09_30_MZT_S3,Peter Dorhout,1040.0,"Thank you. So this is this has been a wonderful conversation for I think for pretty much everybody in here. This has been your your first experience with a silog I'm assuming. So um the the rest of the the events throughout the course of the you know the next half day, you know the rest today and and then of course going into tomorrow we're going to be very similar in terms of conversation."
2021_09_30_MZT_S2,Kezia Manlove,819.0,"Yeah, and I think that's a place where, you know, like contact in particular, I think fundamentally diverges in some sense from what Guillaume was saying about, you know, depending on how resources defined, I suppose, but as as movement is being fundamentally responsive to resources, which is true if you're thinking maybe about densities, but maybe not true if you're thinking about direct interaction, which is perhaps more um more dependent upon social forces or, you know, yeah, interspecific interactions. So I wonder if it's possible that um that, you know, just just the the mechanisms that underpin specific kinds of interactions that are say or specific kinds of kinds of movement that are salient to disease should be it might be useful to focus more on those as opposed to like movement writ large, you know, because I'm not sure if we need all of movement to understand the salient portions for disease. We might. But I but I don't know."
2021_09_30_MZT_S2,Andrew Feig,963.0,"So if you were thinking about how you would change the way movement is measured, obviously radio frequency tagging has been done for decades, right? Um um how do we take this to the next level in terms of being able to understand which movements are relevant for disease transmission or risk of disease transmission."
2021_09_30_MZT_S2,Kezia Manlove,825.0,"Well, I'll take them somewhere else and fill them in in a minute."
2021_09_30_MZT_S2,Lauren Charles,885.0,"Um, it will also help us understand control measures that could be used and put in place if we, you know, see hot areas of where, um, you know, there's a lot of interface between humans and animals or the high risk animals, um, I think that would be important as well as, um, say understanding I think we would also need to know, um, have some sort of surveillance and understanding of what the disease is the the relative amount in those populations, um, in addition to, you know, the normal disease parameters."
2021_09_30_MZT_S2,Guillaume Bastille-Rousseau,961.0,I'll
2021_09_30_MZT_S2,Mike Wimberly,708.0,"If I could just uh quickly interject, I've I've been listening and you definitely have a some themes emerging here. I I think in terms of the scale issue, you know, I'm hearing a lot of consensus about the value of, you know, individual animal level studies. Um, you know, potentially there's value even in, you know, doing more of those tracking individual animals uh, you know, over time in terms of uh, you know, maybe infection by various pathogens. And you you know, there's a need for, you know, those very detailed uh and precise measurements to often, you know, to be able to disentangle uh the complexities of a local disease transmission cycle. Um, often, you know, the specific characteristics of that will not extrapolate to other areas, but I think there's a big potential for gaining a better understanding of important mechanisms that are, you know, that are often broadly more important beyond an individual system. the other thing I I kind of hear everyone kind of also sort of maybe almost using that as a reference point but stretching toward this idea, you know, toward the the fuzzier picture of you know, what types of data, what framework do we need for a you know, maybe something in the context of much larger scale continental to global surveillance. And you know, I I kind of feel like what you're reaching for there is some level of abstraction. Because when you when you get up there, you're not going to be dealing with individual animals. you know, it's not going to be I think it's we all recognize, it's not going to be feasible to track every single animal on the continent. But you know, what what is it that would be the most useful, you know, would it be, you know, just throwing out one example off the top of my head, is it, you know, much better uh, you know, detailed maps of key migration routes. being able to understand, you know, the timing of migration, how they might light up earlier or later in different years. Um, you know, when particular species might be moving, how those might be shifting from year to year. So, uh anyway, I I just wanted to try to um, you know, try to frame some of those ideas in terms of where I hear you all going. But uh, I'll kind of put it back to the the group now."
