person_name,conference,year,session_id,segment,session_duration_sec,p_speaking_duration_sec,p_turns,ann_knowledge_sharing_score,ann_evaluation_practices_score,ann_idea_management_score,ann_coordination_and_decision_practices_score,ann_information_seeking_score,ann_relational_climate_score,ann_none_score,ann_participation_dynamics_score,ann_integration_practices_score
Mike Wimberly,v1-data,2021.0,S2,last,2434.0,120.0,2,,,,,,,,,
Guillaume Bastille-Rousseau,v1-data,2021.0,S2,last,2434.0,76.2,9,,,,,,,,,
Daniel Becker,v1-data,2021.0,S2,first,2434.0,78.0,3,,,,,,,,,
Danae Schulz,v1-data,2021.0,S3,middle,2752.0,43.0,2,,,,,,,1.0,,
Erik Procko,v1-data,2021.0,S3,first,2752.0,65.0,1,,,,,,,,,
Erik Procko,v1-data,2021.0,S3,last,2752.0,70.0,2,,,,,,,,,
Diego Huet,v1-data,2021.0,S3,first,2752.0,109.0,1,,,,,,,,,
Richard Wiener,v1-data,2021.0,S3,last,2752.0,25.0,3,,,,,,,,,
Angad Mehta,v1-data,2021.0,S3,middle,2752.0,100.0,6,,,,,,,,,
Danae Schulz,v1-data,2021.0,S3,first,2752.0,11.0,2,,,,,,,,,
Diego Huet,v1-data,2021.0,S3,last,2752.0,2.0,1,,,,,,,,,
Wilfred van der Donk,v1-data,2021.0,S3,middle,2752.0,9.0,1,,,,,,,,,
Arenas,v1-data,2021.0,S3,middle,2752.0,190.0,1,,,,,,,,,
William Witola,v1-data,2021.0,S3,middle,2752.0,232.0,4,,,,,,,,,
Gisselle Medina,v1-data,2021.0,S3,first,2752.0,111.0,3,,,,,,,1.0,,
Wilfred van der Donk UIUC/HHMI,v1-data,2021.0,S3,middle,2752.0,20.0,1,,,,,,,,,
Danae Schulz,v1-data,2021.0,S3,last,2752.0,92.0,6,,,,,,,,,
Gisselle Medina,v1-data,2021.0,S3,last,2752.0,251.0,6,,,,,,,,,
Brenda Rubenstein,v1-data,2021.0,S3,middle,2752.0,14.0,1,,,,,,,,,
William Witola,v1-data,2021.0,S3,first,2752.0,188.0,4,,,,,,,,,
Wilfred van der Donk,v1-data,2021.0,S3,first,2752.0,46.0,1,,,,,,,,,
Angad Mehta,v1-data,2021.0,S3,last,2752.0,324.0,28,,,,,,,,,
Erik Procko,v1-data,2021.0,S3,middle,2752.0,44.0,4,,,,,,,,,
Wilfred van der Donk,v1-data,2021.0,S3,last,2752.0,129.0,5,,,,,,,,,
Brenda Rubenstein,v1-data,2021.0,S3,last,2752.0,55.0,4,,,,,,,,,
Brenda Rubenstein,v1-data,2021.0,S3,first,2752.0,92.0,1,,,,,,,,,
William Witola,v1-data,2021.0,S3,last,2752.0,129.0,4,,,,,,,,,
Diego Huet,v1-data,2021.0,S3,middle,2752.0,66.0,1,,,,,,,,,
Wilfred van der Donk UIUC/HHMI,v1-data,2021.0,S3,last,2752.0,91.0,12,,,,,,,,,
Peter Dorhout,v1-data,2021.0,S3,first,2752.0,48.0,5,,,,,,,,,
Peter Dorhout,v1-data,2021.0,S3,last,2752.0,196.0,13,,,,,,,1.0,,
Christoph Thaiss,v1-data,2021.0,S4,middle,2108.0,35.0,1,,,,,,,,,
Paola Boggiatto,v1-data,2021.0,S4,middle,2108.0,110.0,5,,,,,,,,,
Claudia Herrera,v1-data,2021.0,S4,last,2108.0,11.0,2,,,,,,,,,
Prashant Singh,v1-data,2021.0,S4,first,2108.0,107.0,3,,,,,,,,,
Curt Horvath,v1-data,2021.0,S4,middle,2108.0,74.0,5,,,,,,,,,
Laurene Tetard,v1-data,2021.0,S4,last,2108.0,143.0,17,,,,,,,,,
Jenny Maloney,v1-data,2021.0,S4,first,2108.0,78.0,2,,,,,,,,,
Paola Boggiatto,v1-data,2021.0,S4,first,2108.0,33.0,2,,,,,,,,,
Jenny Maloney,v1-data,2021.0,S4,last,2108.0,451.0,61,,,,,,,3.0,,
Christoph Thaiss,v1-data,2021.0,S4,last,2108.0,81.0,2,,,,,,,,,
Chang,v1-data,2021.0,S4,middle,2108.0,111.0,1,,,,,,,,,
Prashant Singh,v1-data,2021.0,S4,last,2108.0,0.0,1,,,,,,,,,
Paola Boggiatto,v1-data,2021.0,S4,last,2108.0,92.0,10,,,,,,,,,
Curt Horvath,v1-data,2021.0,S4,first,2108.0,26.0,1,,,,,,,,,
Yanling Chang,v1-data,2021.0,S4,last,2108.0,14.0,2,,,,,,,,,
Curt Horvath,v1-data,2021.0,S4,last,2108.0,129.0,19,,,,,,,1.0,,
Laurene Tetard,v1-data,2021.0,S4,middle,2108.0,80.0,2,,,,,,,,,
Claudia Herrera,v1-data,2021.0,S4,first,2108.0,217.0,2,,,,,,,,,
Chang,v1-data,2021.0,S4,last,2108.0,69.0,3,,,,,,,,,
Sandra Laney,v1-data,2021.0,S4,last,2108.0,15.0,1,,,,,,,,,
Efrem Lim,v1-data,2021.0,S4,middle,2108.0,173.0,4,,,,,,,,,
Jenny Maloney,v1-data,2021.0,S4,middle,2108.0,59.0,1,,,,,,,,,
Joyce Jose,v1-data,2021.0,S5,first,2945.0,38.0,4,,,,,,,,,
Troy Clavell Sutton,v1-data,2021.0,S5,last,2945.0,123.0,7,,,,,,,,,
Ana Bento,v1-data,2021.0,S5,middle,2945.0,148.0,3,,,,,,,,,
Hongfu Liu,v1-data,2021.0,S5,middle,2945.0,79.0,5,,,,,,,,,
Joyce Jose,v1-data,2021.0,S5,last,2945.0,38.0,16,,,,,,,2.0,,
Matthew Hopken,v1-data,2021.0,S5,first,2945.0,44.0,3,,,,,,,,,
Nicole Eikmeier,v1-data,2021.0,S5,first,2945.0,131.0,2,,,,,,,,,
Maria Fernandez,v1-data,2021.0,S5,middle,2945.0,210.0,4,,,,,,,,,
Matthew Hopken,v1-data,2021.0,S5,last,2945.0,126.0,7,,,,,,,,,
Nicole Eikmeier,v1-data,2021.0,S5,last,2945.0,30.0,1,,,,,,,,,
Matt Erdman,v1-data,2021.0,S5,middle,2945.0,25.0,3,,,,,,,,,
Ana Bento,v1-data,2021.0,S5,first,2945.0,253.0,7,,,,,,,,,
Ana Bento,v1-data,2021.0,S5,last,2945.0,225.0,7,,,,,,,,,
Troy Clavell Sutton,v1-data,2021.0,S5,middle,2945.0,146.0,5,,,,,,,,,
Matt Erdman,v1-data,2021.0,S5,first,2945.0,55.0,4,,,,,,,,,
Chuck Lewis,v1-data,2021.0,S5,first,2945.0,72.0,2,,,,,,,,,
Joyce Jose,v1-data,2021.0,S5,middle,2945.0,110.0,3,,,,,,,,,
Maria Fernandez,v1-data,2021.0,S5,first,2945.0,269.0,5,,,,,,,,,
Matt Erdman,v1-data,2021.0,S5,last,2945.0,120.0,17,,,,,,,,,
Chuck Lewis,v1-data,2021.0,S5,last,2945.0,118.0,3,,,,,,,,,
Maria Fernandez,v1-data,2021.0,S5,last,2945.0,360.0,11,,,,,,,,,
Matthew Hopken,v1-data,2021.0,S5,middle,2945.0,169.0,7,,,,,,,,,
Troy Clavell Sutton,v1-data,2021.0,S5,first,2945.0,56.0,4,,,,,,,,,
Sandra Laney,v1-data,2021.0,S6,middle,337.0,38.0,1,,,,,,,,,
Ana Bento,v1-data,2021.0,S6,last,337.0,0.0,3,,,,,,,,,
Troy Clavell Sutton,v1-data,2021.0,S6,last,337.0,19.0,2,,,,,,,,,
Joyce Jose,v1-data,2021.0,S6,last,337.0,8.0,2,,,,,,,,,
Matthew Hopken,v1-data,2021.0,S6,first,337.0,63.0,2,,,,,,,,,
Matt Erdman,v1-data,2021.0,S6,first,337.0,6.0,3,,,,,,,,,
Joyce Jose,v1-data,2021.0,S6,middle,337.0,2.0,3,,,,,,,,,
Matt Erdman,v1-data,2021.0,S6,last,337.0,106.0,7,,,,,,,1.0,,
Maria Fernandez,v1-data,2021.0,S6,last,337.0,10.0,10,,,,,,,,,
Matt Erdman,v1-data,2021.0,S6,middle,337.0,49.0,4,,,,,,,,,
Troy Clavell Sutton,v1-data,2021.0,S6,first,337.0,36.0,2,,,,,,,,,
Cheryl Andam,v1-data,2021.0,S7,first,7541.0,119.0,3,,,,,,,1.0,,
Kezia Manlove,v1-data,2021.0,S7,first,7541.0,430.0,16,,,,,,,,,
Bethany McGregor,v1-data,2021.0,S7,first,7541.0,134.0,7,,,,,,,,,
Kim Pepin,v1-data,2021.0,S7,first,7541.0,364.0,10,,,,,,,1.0,,
Richard Wiener,v1-data,2021.0,S7,first,7541.0,12.0,2,,,,,,,1.0,,
Salvador Almagro,v1-data,2021.0,S7,first,7541.0,99.0,1,,,,,,,,,
Gonzalo Vazquez Prokopec,v1-data,2021.0,S7,middle,7541.0,11.0,1,,,,,,,,,
Mark Wilber,v1-data,2021.0,S7,middle,7541.0,20.0,1,,,,,,,,,
Liliana Salvador,v1-data,2021.0,S7,last,7541.0,181.0,6,,,,,,,,,
Avery Strait,v1-data,2021.0,S7,last,7541.0,40.0,2,,,,,,,,,
Tavis Anderson,v1-data,2021.0,S7,first,7541.0,277.0,9,,,,,,,,,
Sara Zimmer,v1-data,2021.0,S7,middle,7541.0,210.0,8,,,,,,,,,
adela,v1-data,2021.0,S7,middle,7541.0,43.0,6,,,,,,,,,
Hannah Frank,v1-data,2021.0,S7,middle,7541.0,122.0,13,,,,,,,,,
Andrew Feig,v1-data,2021.0,S7,last,7541.0,25.0,3,,,,,,,,,
Rebecca Garabed,v1-data,2021.0,S7,middle,7541.0,82.0,14,,,,,,,,,
Gonzalo Vazquez Prokopec,v1-data,2021.0,S7,first,7541.0,53.0,1,,,,,,,,,
Crystal Hepp,v1-data,2021.0,S7,middle,7541.0,26.0,4,,,,,,,,,
Guillaume Bastille-Rousseau,v1-data,2021.0,S7,middle,7541.0,31.0,1,,,,,,,,,
Linda Detwiler,v1-data,2021.0,S7,middle,7541.0,249.0,46,,,,,,,,,
Mark Wilber,v1-data,2021.0,S7,first,7541.0,138.0,5,,,,,,,,,
adela,v1-data,2021.0,S7,first,7541.0,149.0,2,,,,,,,,,
Sara Zimmer,v1-data,2021.0,S7,first,7541.0,222.0,4,,,,,,,,,
Justin Bahl,v1-data,2021.0,S7,middle,7541.0,210.0,7,,,,,,,,,
Hannah Frank,v1-data,2021.0,S7,first,7541.0,168.0,13,,,,,,,,,
Crystal Hepp,v1-data,2021.0,S7,first,7541.0,23.0,4,,,,,,,1.0,,
Avery Strait,v1-data,2021.0,S7,middle,7541.0,35.0,2,,,,,,,,,
Guillaume Bastille-Rousseau,v1-data,2021.0,S7,first,7541.0,177.0,8,,,,,,,,,
Lauren Charles,v1-data,2021.0,S7,last,7541.0,29.0,3,,,,,,,,,
Linda Detwiler,v1-data,2021.0,S7,first,7541.0,459.0,44,,,,,,,,,
Andrew Feig,v1-data,2021.0,S7,middle,7541.0,14.0,3,,,,,,,,,
Jason Ladner,v1-data,2021.0,S7,first,7541.0,55.0,1,,,,,,,,,
Avery Strait,v1-data,2021.0,S7,first,7541.0,209.0,12,,,,,,,,,
Justin Bahl,v1-data,2021.0,S7,first,7541.0,378.0,6,,,,,,,1.0,,
Daniel Becker,v1-data,2021.0,S7,last,7541.0,12.0,1,,,,,,,,,
Kezia Manlove,v1-data,2021.0,S7,last,7541.0,92.0,2,,,,,,,,,
Bethany McGregor,v1-data,2021.0,S7,last,7541.0,47.0,1,,,,,,,,,
Adela Oliva Chavez,v1-data,2021.0,S7,first,7541.0,41.0,2,,,,,,,,,
Liliana Salvador,v1-data,2021.0,S7,first,7541.0,111.0,9,,,,,,,,,
Andrew Feig,v1-data,2021.0,S7,first,7541.0,61.0,4,,,,,,,,,
Lauren Charles,v1-data,2021.0,S7,middle,7541.0,5.0,2,,,,,,,,,
Cheryl Andam,v1-data,2021.0,S7,middle,7541.0,105.0,5,,,,,,,,,
Daren Ginete,v1-data,2021.0,S7,first,7541.0,33.0,1,,,,,,,,,
Kezia Manlove,v1-data,2021.0,S7,middle,7541.0,53.0,3,,,,,,,,,
Daniel Becker,v1-data,2021.0,S7,middle,7541.0,35.0,3,,,,,,,,,
Bethany McGregor,v1-data,2021.0,S7,middle,7541.0,105.0,7,,,,,,,,,
Gonzalo Vazquez Prokopec,v1-data,2021.0,S7,last,7541.0,62.0,5,,,,,,,,,
Mark Wilber,v1-data,2021.0,S7,last,7541.0,99.0,3,,,,,,,,,
Richard Wiener,v1-data,2021.0,S7,middle,7541.0,11.0,1,,,,,,,,,
Lauren Charles,v1-data,2021.0,S7,first,7541.0,621.0,52,,,,,,,1.0,,
Mike Wimberly,v1-data,2021.0,S7,first,7541.0,287.0,10,,,,,,,,,
Salvador Almagro,v1-data,2021.0,S7,middle,7541.0,183.0,6,,,,,,,,,
Kim Pepin,v1-data,2021.0,S7,middle,7541.0,190.0,9,,,,,,,,,
Hannah Frank Tulane,v1-data,2021.0,S7,middle,7541.0,95.0,2,,,,,,,,,
Rebecca Garabed,v1-data,2021.0,S7,last,7541.0,92.0,7,,,,,,,,,
Guillaume Bastille-Rousseau,v1-data,2021.0,S7,last,7541.0,40.0,2,,,,,,,,,
Daniel Becker,v1-data,2021.0,S7,first,7541.0,90.0,2,,,,,,,,,
Tavis Anderson,v1-data,2021.0,S7,middle,7541.0,277.0,18,,,,,,,,,
Danae Schulz,v1-data,2021.0,S1,middle,3280.0,55.0,3,,,,,,,,,
Claudia Herrera,v1-data,2021.0,S1,last,3280.0,73.0,26,,,,,,,,,
Silvie Huijben,v1-data,2021.0,S1,last,3280.0,293.0,13,,,,,,,1.0,,
Kristin Koutmou,v1-data,2021.0,S1,first,3280.0,38.0,2,,,,,,,,,
Amy Vincent,v1-data,2021.0,S1,last,3280.0,96.0,18,,,,,,,,,
Jenny Maloney,v1-data,2021.0,S1,middle,3280.0,39.0,3,,,,,,,,,
Diego Huet,v1-data,2021.0,S1,first,3280.0,64.0,1,,,,,,,,,
Danae Schulz,v1-data,2021.0,S1,first,3280.0,86.0,4,,,,,,,,,
Kristin Koutmou,v1-data,2021.0,S1,last,3280.0,2.0,1,,,,,,,,,
Amy Vincent,v1-data,2021.0,S1,first,3280.0,47.0,4,,,,,,,,,
Maria Fernandez,v1-data,2021.0,S1,middle,3280.0,7.0,5,,,,,,,,,
Sara Zimmer,v1-data,2021.0,S1,middle,3280.0,36.0,5,,,,,,,,,
Jenny Maloney,v1-data,2021.0,S1,first,3280.0,1.0,1,,,,,,,,,
William Witola,v1-data,2021.0,S1,middle,3280.0,106.0,1,,,,,,,,,
Jenny Maloney,v1-data,2021.0,S1,last,3280.0,53.0,3,,,,,,,,,
Danae Schulz,v1-data,2021.0,S1,last,3280.0,0.0,1,,,,,,,,,
William Witola,v1-data,2021.0,S1,first,3280.0,148.0,2,,,,,,,,,
Silvie Huijben,v1-data,2021.0,S1,middle,3280.0,270.0,12,,,,,,,,,
Claudia Herrera,v1-data,2021.0,S1,middle,3280.0,124.0,7,,,,,,,,,
Maria Fernandez,v1-data,2021.0,S1,first,3280.0,80.0,3,,,,,,,,,
Sara Zimmer,v1-data,2021.0,S1,first,3280.0,188.0,6,,,,,,,,,
Maria Fernandez,v1-data,2021.0,S1,last,3280.0,579.0,25,,,,,,,,,
Sara Zimmer,v1-data,2021.0,S1,last,3280.0,246.0,29,,,,,,,2.0,,
William Witola,v1-data,2021.0,S1,last,3280.0,202.0,9,,,,,,,,,
Kristin Koutmou,v1-data,2021.0,S1,middle,3280.0,13.0,3,,,,,,,,,
Heather Walden,v1-data,2021.0,S1,first,3280.0,52.0,3,,,,,,,1.0,,
Claudia Herrera,v1-data,2021.0,S1,first,3280.0,290.0,8,,,,,,,,,
Silvie Huijben,v1-data,2021.0,S1,first,3280.0,92.0,3,,,,,,,,,
Cheryl Andam,v1-data,2021.0,S11,first,3265.0,109.0,3,,,,,,,,,
Danae Schulz,v1-data,2021.0,S11,middle,3265.0,40.0,1,,,,,,,,,
Joyce Jose,v1-data,2021.0,S11,first,3265.0,65.0,1,,,,,,,,,
Kristin Koutmou,v1-data,2021.0,S11,first,3265.0,162.0,6,,,,,,,,,
Cheryl Andam,v1-data,2021.0,S11,last,3265.0,80.0,4,,,,,,,,,
Joyce Jose,v1-data,2021.0,S11,last,3265.0,381.0,13,,,,,,,,,
Dana Mitzel,v1-data,2021.0,S11,middle,3265.0,163.0,2,,,,,,,,,
Danae Schulz,v1-data,2021.0,S11,first,3265.0,17.0,7,,,,,,,,,
Kristin Koutmou,v1-data,2021.0,S11,last,3265.0,296.0,20,,,,,,,,,
Wilfred van der Donk,v1-data,2021.0,S11,middle,3265.0,254.0,11,,,,,,,,,
William Witola,v1-data,2021.0,S11,middle,3265.0,597.0,5,,,,,,,,,
Danae Schulz,v1-data,2021.0,S11,last,3265.0,112.0,4,,,,,,,,,
Brenda Rubenstein,v1-data,2021.0,S11,middle,3265.0,54.0,3,,,,,,,,,
Dana Mitzel,v1-data,2021.0,S11,last,3265.0,312.0,10,,,,,,,,,
William Witola,v1-data,2021.0,S11,first,3265.0,14.0,1,,,,,,,,,
Wilfred van der Donk,v1-data,2021.0,S11,first,3265.0,247.0,14,,,,,,,2.0,,
Wilfred van der Donk,v1-data,2021.0,S11,last,3265.0,264.0,17,,,,,,,,,
William Witola,v1-data,2021.0,S11,last,3265.0,67.0,9,,,,,,,,,
Brenda Rubenstein,v1-data,2021.0,S11,last,3265.0,31.0,1,,,,,,,,,
Kezia Manlove,v1-data,2021.0,S2,first,3249.0,126.0,5,,,,,,,,,
Linda Detwiler,v1-data,2021.0,S2,last,3249.0,175.0,33,,,,,,,,,
Kim Pepin,v1-data,2021.0,S2,first,3249.0,235.0,9,,,,,,,,,
Kezia Manlove,v1-data,2021.0,S2,last,3249.0,145.0,5,,,,,,,1.0,,
Amy Hartman,v1-data,2021.0,S2,first,3249.0,57.0,6,,,,,,,,,
Matthew Hopken,v1-data,2021.0,S2,first,3249.0,61.0,1,,,,,,,,,
Daniel Becker,v1-data,2021.0,S2,last,3249.0,93.0,4,,,,,,,,,
Adela Oliva Chavez,v1-data,2021.0,S2,first,3249.0,63.0,11,,,,,,,,,
Kim Pepin,v1-data,2021.0,S2,last,3249.0,212.0,3,,,,,,,,,
Matthew Hopken,v1-data,2021.0,S2,last,3249.0,71.0,3,,,,,,,,,
Troy Sutton,v1-data,2021.0,S2,middle,3249.0,49.0,1,,,,,,,,,
Adela Oliva Chavez,v1-data,2021.0,S2,last,3249.0,127.0,4,,,,,,,,,
Matthew Hopken,v1-data,2021.0,S2,middle,3249.0,72.0,1,,,,,,,,,
Mike Wimberly,v1-data,2021.0,S2,middle,3249.0,75.0,1,,,,,,,,,
Guillaume Bastille-Rousseau,v1-data,2021.0,S2,middle,3249.0,77.0,1,,,,,,,,,
Linda Detwiler,v1-data,2021.0,S2,middle,3249.0,44.0,9,,,,,,,,,
Kezia Manlove,v1-data,2021.0,S2,middle,3249.0,139.0,2,,,,,,,,,
Daniel Becker,v1-data,2021.0,S2,middle,3249.0,190.0,4,,,,,,,,,
Katia Koelle,v1-data,2021.0,S2,last,3249.0,37.0,6,,,,,,,,,
Troy Sutton,v1-data,2021.0,S2,first,3249.0,22.0,1,,,,,,,,,
Adela Oliva Chavez Oliva Chavez,v1-data,2021.0,S2,last,3249.0,149.0,10,,,,,,,,,
Amy Hartman,v1-data,2021.0,S2,middle,3249.0,104.0,6,,,,,,,,,
Troy Sutton,v1-data,2021.0,S2,last,3249.0,115.0,2,,,,,,,,,
Daniel Becker,v1-data,2021.0,S2,first,3249.0,22.0,1,,,,,,,,,
Mike Wimberly,v1-data,2021.0,S2,first,3249.0,35.0,2,,,,,,,,,
Guillaume Bastille-Rousseau,v1-data,2021.0,S2,first,3249.0,69.0,2,,,,,,,,,
Kim Pepin,v1-data,2021.0,S2,middle,3249.0,83.0,6,,,,,,,,,
Mike Wimberly,v1-data,2021.0,S2,last,3249.0,172.0,5,,,,,,,,,
Guillaume Bastille-Rousseau,v1-data,2021.0,S2,last,3249.0,77.0,1,,,,,,,,,
Adela Oliva Chavez,v1-data,2021.0,S2,middle,3249.0,110.0,2,,,,,,,,,
Linda Detwiler,v1-data,2021.0,S2,first,3249.0,243.0,34,,,,,,,,,
Bethany McGregor,v1-data,2021.0,S3,first,5112.0,48.0,4,,,,,,,,,
Paola Boggiatto,v1-data,2021.0,S3,middle,5112.0,124.0,4,,,,,,,,,
Linda Detwiler,v1-data,2021.0,S3,last,5112.0,291.0,5,,,,,,,,,
Laurene Tetard,v1-data,2021.0,S3,first,5112.0,29.0,2,,,,,,,,,
Beth Lautner,v1-data,2021.0,S3,first,5112.0,101.0,2,,,,,,,,,
A Ali Yanik,v1-data,2021.0,S3,last,5112.0,44.0,6,,,,,,,,,
Adela Oliva Chavez,v1-data,2021.0,S3,last,5112.0,263.0,4,,,,,,,,,
Paola Boggiatto,v1-data,2021.0,S3,first,5112.0,200.0,8,,,,,,,,,
Andrew Feig,v1-data,2021.0,S3,last,5112.0,150.0,23,,,,,,,1.0,,
Crystal Hepp,v1-data,2021.0,S3,middle,5112.0,115.0,7,,,,,,,,,
Chuck Lewis,v1-data,2021.0,S3,last,5112.0,132.0,7,,,,,,,,,
Maria Fernandez,v1-data,2021.0,S3,last,5112.0,103.0,5,,,,,,,1.0,,
Crystal Hepp,v1-data,2021.0,S3,first,5112.0,196.0,7,,,,,,,,,
A Ali Yanik,v1-data,2021.0,S3,middle,5112.0,437.0,11,,,,,,,1.0,,
Peter Dorhout,v1-data,2021.0,S3,last,5112.0,24.0,1,,,,,,,,,
Rebecca Smith,v1-data,2021.0,S3,middle,5112.0,86.0,5,,,,,,,,,
Bethany McGregor,v1-data,2021.0,S3,last,5112.0,237.0,7,,,,,,,,,
A Ali Yanik,v1-data,2021.0,S3,first,5112.0,185.0,11,,,,,,,1.0,,
Prashant Singh,v1-data,2021.0,S3,first,5112.0,57.0,12,,,,,,,3.0,,
Rebecca Smith,v1-data,2021.0,S3,first,5112.0,101.0,7,,,,,,,,,
Christine K Johnson,v1-data,2021.0,S3,last,5112.0,36.0,3,,,,,,,1.0,,
Sen Pei,v1-data,2021.0,S3,first,5112.0,139.0,20,,,,,,,2.0,,
Paola Boggiatto,v1-data,2021.0,S3,last,5112.0,228.0,5,,,,,,,,,
Gisselle Medina,v1-data,2021.0,S3,last,5112.0,1.0,1,,,,,,,,,
Brenda Rubenstein,v1-data,2021.0,S3,middle,5112.0,19.0,2,,,,,,,,,
Peter Dornhout,v1-data,2021.0,S3,last,5112.0,156.0,3,,,,,,,1.0,,
Peter Dorhout,v1-data,2021.0,S3,middle,5112.0,443.0,5,,,,,,,1.0,,
Daren Ginete,v1-data,2021.0,S3,first,5112.0,27.0,2,,,,,,,1.0,,
Bethany McGregor,v1-data,2021.0,S3,middle,5112.0,52.0,3,,,,,,,,,
Mark Wilber,v1-data,2021.0,S3,last,5112.0,23.0,2,,,,,,,,,
Richard Wiener,v1-data,2021.0,S3,middle,5112.0,0.0,1,,,,,,,,,
Brenda Rubenstein,v1-data,2021.0,S3,first,5112.0,47.0,11,,,,,,,,,
Sara Zimmer,v1-data,2021.0,S3,last,5112.0,281.0,8,,,,,,,,,
Laurene Tetard,v1-data,2021.0,S3,middle,5112.0,233.0,10,,,,,,,,,
Rebecca Garabed,v1-data,2021.0,S3,last,5112.0,28.0,5,,,,,,,1.0,,
Peter Dorhout,v1-data,2021.0,S3,first,5112.0,380.0,25,,,,,,,,,
Crystal Hepp,v1-data,2021.0,S3,last,5112.0,96.0,5,,,,,,,,,
Silvie Huijben,v1-data,2021.0,S4,last,4384.0,2.0,1,,,,,,,,,
Joyce Jose,v1-data,2021.0,S4,last,4384.0,17.0,7,,,,,,,,,
Dana Mitzel,v1-data,2021.0,S4,middle,4384.0,252.0,4,,,,,,,1.0,,
Justin Bahl,v1-data,2021.0,S4,last,4384.0,402.0,25,,,,,,,,,
Adela Oliva Chavez,v1-data,2021.0,S4,last,4384.0,119.0,3,,,,,,,,,
Gisselle Medina,v1-data,2021.0,S4,first,4384.0,139.0,3,,,,,,,,,
Efrem Lim,v1-data,2021.0,S4,last,4384.0,29.0,4,,,,,,,1.0,,
Rebecca Garabed,v1-data,2021.0,S4,middle,4384.0,201.0,9,,,,,,,,,
Ana Bento,v1-data,2021.0,S4,first,4384.0,145.0,6,,,,,,,1.0,,
Andrew Feig,v1-data,2021.0,S4,last,4384.0,158.0,24,,,,,,,3.0,,
Justin Bahl,v1-data,2021.0,S4,middle,4384.0,173.0,11,,,,,,,,,
Chuck Lewis,v1-data,2021.0,S4,last,4384.0,140.0,5,,,,,,,,,
Maria Fernandez,v1-data,2021.0,S4,last,4384.0,105.0,4,,,,,,,,,
Rebecca Garabed,v1-data,2021.0,S4,first,4384.0,217.0,13,,,,,,,,,
Lauren Charles,v1-data,2021.0,S4,last,4384.0,37.0,1,,,,,,,,,
Joyce Jose Penn State,v1-data,2021.0,S4,last,4384.0,2.0,1,,,,,,,,,
Efrem Lim,v1-data,2021.0,S4,middle,4384.0,317.0,7,,,,,,,,,
Adela Detwiler,v1-data,2021.0,S4,last,4384.0,146.0,1,,,,,,,,,
Angela Arenas,v1-data,2021.0,S4,last,4384.0,100.0,4,,,,,,,,,
Joyce Jose,v1-data,2021.0,S4,first,4384.0,35.0,2,,,,,,,,,
Justin Bahl,v1-data,2021.0,S4,first,4384.0,326.0,8,,,,,,,,,
Bethany McGregor,v1-data,2021.0,S4,last,4384.0,358.0,2,,,,,,,,,
Joyce Jose Penn State,v1-data,2021.0,S4,first,4384.0,37.0,2,,,,,,,,,
Efrem Lim,v1-data,2021.0,S4,first,4384.0,23.0,1,,,,,,,,,
Gisselle Medina,v1-data,2021.0,S4,last,4384.0,3.0,2,,,,,,,,,
Joyce Jose Penn State,v1-data,2021.0,S4,middle,4384.0,163.0,10,,,,,,,1.0,,
Angela Arenas,v1-data,2021.0,S4,middle,4384.0,22.0,2,,,,,,,,,
Dana Mitzel,v1-data,2021.0,S4,last,4384.0,98.0,5,,,,,,,,,
Mark Wilber,v1-data,2021.0,S4,last,4384.0,22.0,3,,,,,,,,,
Sara Zimmer,v1-data,2021.0,S4,last,4384.0,320.0,13,,,,,,,,,
Rebecca Garabed,v1-data,2021.0,S4,last,4384.0,238.0,35,,,,,,,2.0,,
Angela Arenas,v1-data,2021.0,S4,first,4384.0,38.0,2,,,,,,,,,
Paola Boggiatto,v1-data,2021.0,S7,middle,3339.0,62.0,1,,,,,,,,,
Amy Vincent,v1-data,2021.0,S7,last,3339.0,56.0,2,,,,,,,,,
Erik Procko,v1-data,2021.0,S7,first,3339.0,38.0,2,,,,,,,,,
Amy Hartman,v1-data,2021.0,S7,first,3339.0,15.0,1,,,,,,,,,
Erik Procko,v1-data,2021.0,S7,last,3339.0,221.0,4,,,,,,,,,
Amy Hartman,v1-data,2021.0,S7,last,3339.0,40.0,2,,,,,,,,,
Liliana Salvador,v1-data,2021.0,S7,first,3339.0,48.0,3,,,,,,,,,
Mark Wilber,v1-data,2021.0,S7,middle,3339.0,65.0,4,,,,,,,,,
Liliana Salvador,v1-data,2021.0,S7,last,3339.0,94.0,6,,,,,,,,,
Chuck Lewis,v1-data,2021.0,S7,middle,3339.0,70.0,8,,,,,,,1.0,,
Maria Fernandez,v1-data,2021.0,S7,middle,3339.0,179.0,17,,,,,,,2.0,,
Sara Zimmer,v1-data,2021.0,S7,middle,3339.0,316.0,14,,,,,,,3.0,,
Paola Boggiatto,v1-data,2021.0,S7,first,3339.0,38.0,2,,,,,,,,,
Colin Basler,v1-data,2021.0,S7,first,3339.0,56.0,1,,,,,,,,,
Mike Wimberly,v1-data,2021.0,S7,middle,3339.0,113.0,1,,,,,,,,,
Paola Boggiatto,v1-data,2021.0,S7,last,3339.0,140.0,5,,,,,,,,,
Crystal Hepp,v1-data,2021.0,S7,middle,3339.0,95.0,5,,,,,,,,,
Mark Wilber,v1-data,2021.0,S7,first,3339.0,54.0,5,,,,,,,,,
