conference,session,speaker,timestamp,speaking_duration,nods_others,smile_self,smile_other,distracted_others,hand_gesture,interruption,overlap,screenshare,annotations,transcript,has_new_idea,has_explanation,has_decision,global_session,clip_number,min_clip_number,clip_offset,start_minute_raw,start_minute_adjusted,start_sec,end_sec,clip_offset_sec,start_sec_adjusted,end_sec_adjusted,is_deep_overlap
2021MZT,2021_10_01_MZT_S7,Mike Wimberly,00:48-00:51,3.0,0,0.0,0.0,0,,No,False,Yes,"{'expand on existing idea': ""Mike is building on Mark's idea of integrating across data sets from different disciplines, suggesting 'cross discipline crosswalks' as a way to merge information.""}","Yeah, like cross discipline crosswalks or something like that.",False,False,False,2021MZT_2021_10_01_MZT,7.0,1.0,60.0,0.8,60.8,48.0,51.0,3600.0,3648.0,3651.0,False
2021MZT,2021_10_01_MZT_S7,Mark Wilber,00:51-00:56,5.0,0,50.0,0.0,0,,No,False,Yes,"[{'express agreement': 'Mark explicitly agrees with Mike\'s suggestion of using the term ""crosswalks"" to describe the integration of different disciplines, indicating his approval of the term.'}]","Was that crosswalks you said? Yeah. Yeah, okay. I like that.",False,False,False,2021MZT_2021_10_01_MZT,7.0,1.0,60.0,0.85,60.85,51.0,56.0,3600.0,3651.0,3656.0,False
2021MZT,2021_10_01_MZT_S7,Sara Zimmer,00:57-01:36,39.0,0,10.0,0.0,0,Open Palms,No,False,Yes,"[{'acknowledge contribution': 'Sara acknowledges Mark\'s contribution by saying ""That was a cool term to coin"", recognizing his input in the discussion.'}, {'present new idea': ""Sara presents a new idea about making integrated datasets accessible to other disciplines, which hasn't been explicitly discussed before.""}]","That was a cool term to coin. Um, for sure. Uh and even even if even if the even if the data sets are not necessarily cross disciplinary, once they are integrated, how do we make them accessible to other disciplines.",True,False,False,2021MZT_2021_10_01_MZT,7.0,1.0,60.0,0.95,60.95,57.0,96.0,3600.0,3657.0,3696.0,False
2021MZT,2021_10_01_MZT_S7,Crystal Hepp,01:36-01:41,5.0,0,0.0,0.0,0,,No,False,Yes,{'expand on existing idea': 'Crystal is building on the previous discussion about making data accessible across disciplines by adding that it should also be accessible to citizen scientists.'},"As far as the making accessible to other fields, I think also making accessible to citizen scientists.",False,False,False,2021MZT_2021_10_01_MZT,7.0,1.0,60.0,1.6,61.6,96.0,101.0,3600.0,3696.0,3701.0,False
2021MZT,2021_10_01_MZT_S7,Sara Zimmer,01:41-01:42,1.0,0,0.0,0.0,0,,No,False,Yes,"[{'acknowledge contribution': ""Sara acknowledges Crystal's contribution about making data accessible to other fields, but she is not agreeing or expanding on the idea.""}]",Mm.,False,False,False,2021MZT_2021_10_01_MZT,7.0,1.0,60.0,1.6833333333333333,61.68333333333333,101.0,102.0,3600.0,3701.0,3702.0,False
2021MZT,2021_10_01_MZT_S7,Crystal Hepp,01:42-02:03,21.0,0,0.0,0.0,0,Open Palms,No,False,Yes,"[{'provide supporting evidence': 'Crystal supports the idea of making data accessible to other fields, including citizen scientists, by providing the example of eBird as a successful platform for understanding animal ecology based on citizen science.'}]","Because I think that one of the most, I think one of the most successful um platforms out there for understanding um any sort of animal ecology is um eBird. It is by far the best database of diversity of birds across um the United States and the rest of the world and it's all based on citizen science.",False,False,False,2021MZT_2021_10_01_MZT,7.0,1.0,60.0,1.7,61.7,102.0,123.0,3600.0,3702.0,3723.0,False
2021MZT,2021_10_01_MZT_S7,Liliana Salvador,02:04-02:27,23.0,0,0.0,0.0,0,,No,False,Yes,"[{'present new idea': 'Liliana introduces a new idea by commenting on the metrics that would be our output to determine reservoir potential, which has not been explicitly discussed before.'}, {'ask clarifying question': 'Liliana asks a clarifying question about which metrics would be our output to determine reservoir potential, seeking to define the specific measures for assessing reservoir potential.'}]",Also I have a comment about um the metrics. So which metrics would you what would be our output to determine reservoir potential? It would be,True,False,False,2021MZT_2021_10_01_MZT,7.0,1.0,60.0,2.066666666666667,62.06666666666667,124.0,147.0,3600.0,3724.0,3747.0,False
2021MZT,2021_10_01_MZT_S7,Mark Wilber,02:27-02:47,20.0,0,0.0,0.0,0,Pointing,No,False,Yes,"[{'express agreement': 'Mark agrees with the previous discussion about the metrics to determine reservoir potential, indicating that it makes a lot of sense from a modeling standpoint.'}, {'expand on existing idea': 'Mark expands on the idea of metrics for reservoir potential by breaking it down into competence, ecological, and human interface components, building upon the previous discussion.'}]","from a modeling standpoint, I think that makes a lot of sense. Um, and I think that breaks down essentially into exactly what we're talking about here. Um, in terms of both the competence component, the ecological component and then the human interface component. So that's sort of bridging.",False,False,False,2021MZT_2021_10_01_MZT,7.0,1.0,60.0,2.45,62.45,147.0,167.0,3600.0,3747.0,3767.0,False
2021MZT,2021_10_01_MZT_S7,Liliana Salvador,02:47-03:37,50.0,0,0.0,0.0,0,,No,False,Yes,"[{'expand on existing idea': 'Liliana is expanding on the discussion about metrics for determining reservoir potential, adding the idea of pathogen-host interactions and host adaptation, which builds upon the previous discussion about competence, ecological factors, and human interface.'}, {'ask clarifying question': 'Liliana is asking how to translate genomic signatures of pathogen adaptation into a specific metric that can be compared with ecological metrics, seeking clarification on how to quantify this aspect.'}, {'present new idea': 'Liliana introduces the idea of weighting the metrics used to determine reservoir potential, suggesting that different metrics may have different levels of importance.'}]","Yeah. but but also like in terms of um and we're discussing the other group in terms of um pathogen host um interactions like host adaptation. Um, if there would be like any possible genomic signatures in the pathogen that could tell us that yes, this pathogen is is better adapted to this host than to another one. Um, I'm not really sure how to translate that into a specific metric that we could use and in terms of compare with the other ones with ecological one um in terms of also weight because probably they also if when we find these metrics they will have a weight associated to them.",True,False,False,2021MZT_2021_10_01_MZT,7.0,1.0,60.0,2.783333333333333,62.78333333333333,167.0,217.0,3600.0,3767.0,3817.0,False
2021MZT,2021_10_01_MZT_S7,Sara Zimmer,03:38-03:41,3.0,0,0.0,0.0,0,,No,False,Yes,"{'present new idea': 'Sara is suggesting a new factor to consider when determining reservoir potential, which is phylogenetic relatedness, building on the discussion of metrics for determining reservoir potential.'}",So would it be like one could be um phylogenetic relatedness.,True,False,False,2021MZT_2021_10_01_MZT,7.0,1.0,60.0,3.6333333333333333,63.63333333333333,218.0,221.0,3600.0,3818.0,3821.0,False
2021MZT,2021_10_01_MZT_S7,Crystal Hepp,03:41-03:56,15.0,0,0.0,0.0,0,Pointing,No,False,Yes,"[{'expand on existing idea': ""Crystal is expanding on Liliana's idea of metrics to determine reservoir potential by suggesting phylogenetic diversity within an area as a metric, building on the previous discussion about metrics for determining reservoir potential.""}]","within within an area or phylogenetic diversity. I guess those what it would be. Um, but then distance, like you'd have distances to agriculture, distances to the urban interface.",False,False,False,2021MZT_2021_10_01_MZT,7.0,1.0,60.0,3.6833333333333336,63.68333333333334,221.0,236.0,3600.0,3821.0,3836.0,False
2021MZT,2021_10_01_MZT_S7,Liliana Salvador,03:56-03:57,1.0,0,0.0,0.0,0,,No,False,Yes,"[{'express agreement': ""Liliana is explicitly agreeing with the previous speaker's points about metrics, phylogenetic relatedness, and distances to agriculture and urban interfaces.""}]","Yep, yep.",False,False,False,2021MZT_2021_10_01_MZT,7.0,1.0,60.0,3.9333333333333336,63.93333333333334,236.0,237.0,3600.0,3836.0,3837.0,False
2021MZT,2021_10_01_MZT_S7,Liliana Salvador,03:57-04:17,20.0,0,0.0,0.0,0,,No,False,Yes,"{'expand on existing idea': 'Liliana is expanding on the discussion of metrics for determining reservoir potential by adding phylogenetic distance across hosts as a factor, building upon the previous discussion of phylogenetic relatedness and diversity within an area.'}",And and there has been also some very very interesting papers recently that I didn't have the chance to like tap into that but also uh phylogenetic distance across hosts.,False,False,False,2021MZT_2021_10_01_MZT,7.0,1.0,60.0,3.95,63.95,237.0,257.0,3600.0,3837.0,3857.0,False
2021MZT,2021_10_01_MZT_S7,Sara Zimmer,04:17-04:55,38.0,0,0.0,0.0,0,Open Palms,No,False,Yes,"[{'ask clarifying question': ""Sara is asking if they can calculate R0, which is the basic reproduction number, as a discernible output, or if it's indeterminate, seeking clarification on the feasibility of using R0 as an output.""}, {'expand on existing idea': 'Sara is building on the previous discussion about metrics and outputs by suggesting R0 as a potential output and questioning its feasibility.'}]","You know, this is a very complex thing that thing that we would like. Um, and I'm wondering, you know, when you were asking what what is the ultimate output and would R not be a a good output and and it would be. Um, but I'm wondering if before that step, the first step would be, um, can we do we have a discernible output? Like could we calculate an R not if we we tried or is it indeterminate?",False,False,False,2021MZT_2021_10_01_MZT,7.0,1.0,60.0,4.283333333333333,64.28333333333333,257.0,295.0,3600.0,3857.0,3895.0,False
