conference,session,m_cut,center_time_sec,window_start_sec,window_end_sec,window_start_mmss,window_end_mmss,duration_sec,num_participants,speaker_top_counts,signals,keywords,summary
2021_10_01_MZT_S11,2021_10_01_MZT_S11,3,1055.3636363636365,1035.3636363636365,1075.3636363636365,17:15,17:55,40.0,6,"Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×7, Dana Mitzel×3, William Witola×2, Joyce Jose×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, you, they, that, host, with, can","In a ~40s window (17:15–17:55), 6 speakers converged (m≥3). Turns by speaker: Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×7, Dana Mitzel×3, William Witola×2, Joyce Jose×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, you, they, that, host, with, can. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (-7.4s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United States and have changed and even now with SARS ..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,4,1055.3636363636365,1035.3636363636365,1075.3636363636365,17:15,17:55,40.0,6,"Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×7, Dana Mitzel×3, William Witola×2, Joyce Jose×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, you, they, that, host, with, can","In a ~40s window (17:15–17:55), 6 speakers converged (m≥4). Turns by speaker: Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×7, Dana Mitzel×3, William Witola×2, Joyce Jose×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, you, they, that, host, with, can. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (-7.4s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United States and have changed and even now with SARS ..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,5,1055.3636363636365,1035.3636363636365,1075.3636363636365,17:15,17:55,40.0,6,"Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×7, Dana Mitzel×3, William Witola×2, Joyce Jose×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, you, they, that, host, with, can","In a ~40s window (17:15–17:55), 6 speakers converged (m≥5). Turns by speaker: Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×7, Dana Mitzel×3, William Witola×2, Joyce Jose×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, you, they, that, host, with, can. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (-7.4s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United States and have changed and even now with SARS ..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,6,1055.3636363636365,1035.3636363636365,1075.3636363636365,17:15,17:55,40.0,6,"Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×7, Dana Mitzel×3, William Witola×2, Joyce Jose×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, you, they, that, host, with, can","In a ~40s window (17:15–17:55), 6 speakers converged (m≥6). Turns by speaker: Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×7, Dana Mitzel×3, William Witola×2, Joyce Jose×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, you, they, that, host, with, can. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (-7.4s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United States and have changed and even now with SARS ..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,2,1059.3636363636365,1039.3636363636365,1079.3636363636365,17:19,17:59,40.0,6,"Kristin Koutmou×7, Danae Schulz×7, Wilfred van der Donk×6, Dana Mitzel×3, William Witola×2, Joyce Jose×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, you, they, that, host, with, can","In a ~40s window (17:19–17:59), 6 speakers converged (m≥2). Turns by speaker: Kristin Koutmou×7, Danae Schulz×7, Wilfred van der Donk×6, Dana Mitzel×3, William Witola×2, Joyce Jose×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, you, they, that, host, with, can. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (-11.4s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United States and have changed and even now with SARS..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,3,1059.3636363636365,1039.3636363636365,1079.3636363636365,17:19,17:59,40.0,6,"Kristin Koutmou×7, Danae Schulz×7, Wilfred van der Donk×6, Dana Mitzel×3, William Witola×2, Joyce Jose×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, you, they, that, host, with, can","In a ~40s window (17:19–17:59), 6 speakers converged (m≥3). Turns by speaker: Kristin Koutmou×7, Danae Schulz×7, Wilfred van der Donk×6, Dana Mitzel×3, William Witola×2, Joyce Jose×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, you, they, that, host, with, can. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (-11.4s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United States and have changed and even now with SARS..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,4,1059.3636363636365,1039.3636363636365,1079.3636363636365,17:19,17:59,40.0,6,"Kristin Koutmou×7, Danae Schulz×7, Wilfred van der Donk×6, Dana Mitzel×3, William Witola×2, Joyce Jose×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, you, they, that, host, with, can","In a ~40s window (17:19–17:59), 6 speakers converged (m≥4). Turns by speaker: Kristin Koutmou×7, Danae Schulz×7, Wilfred van der Donk×6, Dana Mitzel×3, William Witola×2, Joyce Jose×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, you, they, that, host, with, can. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (-11.4s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United States and have changed and even now with SARS..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,5,1059.3636363636365,1039.3636363636365,1079.3636363636365,17:19,17:59,40.0,6,"Kristin Koutmou×7, Danae Schulz×7, Wilfred van der Donk×6, Dana Mitzel×3, William Witola×2, Joyce Jose×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, you, they, that, host, with, can","In a ~40s window (17:19–17:59), 6 speakers converged (m≥5). Turns by speaker: Kristin Koutmou×7, Danae Schulz×7, Wilfred van der Donk×6, Dana Mitzel×3, William Witola×2, Joyce Jose×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, you, they, that, host, with, can. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (-11.4s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United States and have changed and even now with SARS..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,6,1059.3636363636365,1039.3636363636365,1079.3636363636365,17:19,17:59,40.0,6,"Kristin Koutmou×7, Danae Schulz×7, Wilfred van der Donk×6, Dana Mitzel×3, William Witola×2, Joyce Jose×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, you, they, that, host, with, can","In a ~40s window (17:19–17:59), 6 speakers converged (m≥6). Turns by speaker: Kristin Koutmou×7, Danae Schulz×7, Wilfred van der Donk×6, Dana Mitzel×3, William Witola×2, Joyce Jose×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, you, they, that, host, with, can. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (-11.4s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United States and have changed and even now with SARS..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,2,1081.8235294117649,1061.8235294117649,1101.8235294117649,17:42,18:22,40.0,5,"Kristin Koutmou×8, Dana Mitzel×4, Danae Schulz×2, Wilfred van der Donk×2, Joyce Jose×1","rx_decision=4, rx_assign=0, rx_summarize=0, decision_any=4","the, that, and, you, know, they, but, have","In a ~40s window (17:42–18:22), 5 speakers converged (m≥2). Turns by speaker: Kristin Koutmou×8, Dana Mitzel×4, Danae Schulz×2, Wilfred van der Donk×2, Joyce Jose×1. Signals: rx_decision=4, rx_assign=0, rx_summarize=0, decision_any=4. Salient keywords: the, that, and, you, know, they, but, have. Sample lines: Kristin Koutmou: “All right, so I I think the first thing we need or the thing that I would be be most useful for me to get your help with is to figure out which one of these we actually want to share out because we had a lot of ideas, but I think we should maybe prioritize when we share out.” (+0.0s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United Sta..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,3,1081.8235294117649,1061.8235294117649,1101.8235294117649,17:42,18:22,40.0,5,"Kristin Koutmou×8, Dana Mitzel×4, Danae Schulz×2, Wilfred van der Donk×2, Joyce Jose×1","rx_decision=4, rx_assign=0, rx_summarize=0, decision_any=4","the, that, and, you, know, they, but, have","In a ~40s window (17:42–18:22), 5 speakers converged (m≥3). Turns by speaker: Kristin Koutmou×8, Dana Mitzel×4, Danae Schulz×2, Wilfred van der Donk×2, Joyce Jose×1. Signals: rx_decision=4, rx_assign=0, rx_summarize=0, decision_any=4. Salient keywords: the, that, and, you, know, they, but, have. Sample lines: Kristin Koutmou: “All right, so I I think the first thing we need or the thing that I would be be most useful for me to get your help with is to figure out which one of these we actually want to share out because we had a lot of ideas, but I think we should maybe prioritize when we share out.” (+0.0s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United Sta..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,4,1081.8235294117649,1061.8235294117649,1101.8235294117649,17:42,18:22,40.0,5,"Kristin Koutmou×8, Dana Mitzel×4, Danae Schulz×2, Wilfred van der Donk×2, Joyce Jose×1","rx_decision=4, rx_assign=0, rx_summarize=0, decision_any=4","the, that, and, you, know, they, but, have","In a ~40s window (17:42–18:22), 5 speakers converged (m≥4). Turns by speaker: Kristin Koutmou×8, Dana Mitzel×4, Danae Schulz×2, Wilfred van der Donk×2, Joyce Jose×1. Signals: rx_decision=4, rx_assign=0, rx_summarize=0, decision_any=4. Salient keywords: the, that, and, you, know, they, but, have. Sample lines: Kristin Koutmou: “All right, so I I think the first thing we need or the thing that I would be be most useful for me to get your help with is to figure out which one of these we actually want to share out because we had a lot of ideas, but I think we should maybe prioritize when we share out.” (+0.0s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United Sta..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,5,1081.8235294117649,1061.8235294117649,1101.8235294117649,17:42,18:22,40.0,5,"Kristin Koutmou×8, Dana Mitzel×4, Danae Schulz×2, Wilfred van der Donk×2, Joyce Jose×1","rx_decision=4, rx_assign=0, rx_summarize=0, decision_any=4","the, that, and, you, know, they, but, have","In a ~40s window (17:42–18:22), 5 speakers converged (m≥5). Turns by speaker: Kristin Koutmou×8, Dana Mitzel×4, Danae Schulz×2, Wilfred van der Donk×2, Joyce Jose×1. Signals: rx_decision=4, rx_assign=0, rx_summarize=0, decision_any=4. Salient keywords: the, that, and, you, know, they, but, have. Sample lines: Kristin Koutmou: “All right, so I I think the first thing we need or the thing that I would be be most useful for me to get your help with is to figure out which one of these we actually want to share out because we had a lot of ideas, but I think we should maybe prioritize when we share out.” (+0.0s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United Sta..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,6,1081.8235294117649,1061.8235294117649,1101.8235294117649,17:42,18:22,40.0,5,"Kristin Koutmou×8, Dana Mitzel×4, Danae Schulz×2, Wilfred van der Donk×2, Joyce Jose×1","rx_decision=4, rx_assign=0, rx_summarize=0, decision_any=4","the, that, and, you, know, they, but, have","In a ~40s window (17:42–18:22), 5 speakers converged (m≥6). Turns by speaker: Kristin Koutmou×8, Dana Mitzel×4, Danae Schulz×2, Wilfred van der Donk×2, Joyce Jose×1. Signals: rx_decision=4, rx_assign=0, rx_summarize=0, decision_any=4. Salient keywords: the, that, and, you, know, they, but, have. Sample lines: Kristin Koutmou: “All right, so I I think the first thing we need or the thing that I would be be most useful for me to get your help with is to figure out which one of these we actually want to share out because we had a lot of ideas, but I think we should maybe prioritize when we share out.” (+0.0s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United Sta..."
